City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Sobolevo,RU,2023-02-19 08:35:07,54.4299,31.8996,32.04,89,87,17.22
295,Ketou,BJ,2023-02-19 08:35:08,7.3633,2.5998,87.69,14,6,4.25
296,Dali,CN,2023-02-19 08:31:35,25.7,100.1833,68.43,26,26,7.27
297,Vao,NC,2023-02-19 08:35:09,-22.6667,167.4833,76.89,74,27,20.89
298,Sinop,TR,2023-02-19 08:35:09,41.7711,34.8709,48.85,71,82,15.5
299,Faanui,PF,2023-02-19 08:35:10,-16.4833,-151.75,82.06,70,5,8.39
300,Luderitz,NA,2023-02-19 08:35:11,-26.6481,15.1594,69.94,65,1,10.04
301,Fort Nelson,CA,2023-02-19 08:35:11,58.8053,-122.7002,0.99,90,100,0.0
302,Gigmoto,PH,2023-02-19 08:35:12,13.7796,124.39,76.77,92,100,1.28
303,Russell,US,2023-02-19 08:35:12,32.3502,-85.1999,45.68,87,0,0.0
304,Hirara,JP,2023-02-19 08:35:13,24.8,125.2833,71.87,78,75,26.46
305,Bandarbeyla,SO,2023-02-19 08:35:14,9.4942,50.8122,80.89,54,5,20.51
306,Matay,EG,2023-02-19 08:35:15,28.419,30.7792,64.63,44,0,16.84
307,Homer,US,2023-02-19 08:35:16,59.6425,-151.5483,33.67,100,100,0.0
308,Vostok,RU,2023-02-19 08:35:16,46.4856,135.8833,6.33,98,100,2.98
309,Campos Gerais,BR,2023-02-19 08:36:17,-21.235,-45.7586,64.27,98,100,4.0
310,Mayya,RU,2023-02-19 08:36:17,61.7333,130.2811,-22.68,100,100,1.79
311,Hastings,GB,2023-02-19 08:36:18,50.8552,0.5729,46.9,43,100,12.5
312,Lengshuijiang,CN,2023-02-19 08:36:19,27.6881,111.4294,60.53,40,9,5.5
313,Skjervoy,NO,2023-02-19 08:36:19,70.0311,20.9714,26.6,91,100,4.85
314,Nizwa,OM,2023-02-19 08:36:20,22.9333,57.5333,87.39,12,15,7.27
315,Mount Pleasant,US,2023-02-19 08:31:24,32.7941,-79.8626,44.58,83,100,8.05
316,Marsa Matruh,EG,2023-02-19 08:36:21,31.3525,27.2453,61.0,63,40,4.61
317,Alta Floresta,BR,2023-02-19 08:36:22,-9.8756,-56.0861,68.09,99,98,2.06
318,Inverness,GB,2023-02-19 08:36:22,57.4791,-4.224,42.84,86,40,17.27
319,Cadillac,US,2023-02-19 08:36:23,44.2519,-85.4012,31.91,80,75,9.22
320,Monywa,MM,2023-02-19 08:36:24,22.1167,95.1333,91.76,20,0,4.54
321,Cairns,AU,2023-02-19 08:36:24,-16.9167,145.7667,78.06,96,40,9.22
322,Roma,US,2023-02-19 08:36:07,43.2128,-75.4557,30.87,85,0,0.0
323,Bubaque,GW,2023-02-19 08:36:25,11.2833,-15.8333,73.24,73,27,9.53
324,Hadishahr,AZ,2023-02-19 08:36:26,38.8431,45.6635,45.09,47,17,3.11
325,Iqaluit,CA,2023-02-19 08:36:26,63.7506,-68.5145,-36.67,67,20,5.75
326,Siva,EG,2023-02-19 08:36:27,29.2041,25.5195,59.97,48,0,7.47
327,Constitucion,CL,2023-02-19 08:31:58,-35.3333,-72.4167,55.56,63,48,2.93
328,Santarem,BR,2023-02-19 08:36:28,-2.4431,-54.7083,75.33,94,40,4.61
329,Atulayan,PH,2023-02-19 08:36:28,17.6648,121.6937,72.93,97,100,10.42
330,Krasnaya Gora,RU,2023-02-19 08:36:29,52.9995,31.6023,33.8,89,12,15.82
331,Severo-Kurilsk,RU,2023-02-19 08:36:29,50.6789,156.125,17.69,72,68,16.51
332,Dzilam Gonzalez,MX,2023-02-19 08:36:30,21.2833,-88.9333,71.35,90,27,6.67
333,Bembereke,BJ,2023-02-19 08:36:31,10.2283,2.6634,78.89,15,8,9.46
334,Chardara,KZ,2023-02-19 08:36:31,41.2547,67.9692,47.82,56,100,2.59
335,Turukhansk,RU,2023-02-19 08:36:32,65.8167,87.9833,19.56,93,100,5.39
336,Pichayevo,RU,2023-02-19 08:36:32,53.2363,42.2032,21.34,92,100,11.9
337,Bethanien,NA,2023-02-19 08:36:33,-26.502,17.1583,85.15,17,0,9.42
338,Labuan,MY,2023-02-19 08:36:34,5.2767,115.2417,82.76,78,20,5.75
339,Aban,RU,2023-02-19 08:36:34,56.67,96.06,23.95,90,100,3.65
340,Goderich,CA,2023-02-19 08:36:35,43.7501,-81.7165,35.92,69,100,13.8
341,Vardo,NO,2023-02-19 08:36:35,70.3705,31.1107,28.38,86,100,8.05
342,Wilmington,US,2023-02-19 08:31:54,34.2257,-77.9447,35.51,93,40,0.0
343,Champerico,GT,2023-02-19 08:36:37,14.3,-91.9167,75.24,70,1,2.37
344,Venray,NL,2023-02-19 08:32:46,51.5167,5.9667,49.21,93,100,12.66
345,Coahuayana,MX,2023-02-19 08:36:37,18.7333,-103.6833,69.73,66,0,4.12
346,Hobbs,US,2023-02-19 08:36:38,32.7026,-103.136,37.99,56,0,8.05
347,San Juan,AR,2023-02-19 08:36:39,-31.5375,-68.5364,60.57,32,0,4.38
348,Lady Lake,US,2023-02-19 08:36:39,28.9175,-81.9229,54.01,90,40,8.05
349,Kemijarvi,FI,2023-02-19 08:36:40,66.7131,27.4306,21.29,95,100,6.44
350,Benghazi,LY,2023-02-19 08:36:40,32.1167,20.0667,59.97,61,12,7.94
351,Qasigiannguit,GL,2023-02-19 08:36:41,68.8193,-51.1922,23.25,71,100,6.26
352,Salta,AR,2023-02-19 08:36:41,-24.7859,-65.4117,49.57,88,40,3.0
353,Guozhen,CN,2023-02-19 08:37:42,34.3659,107.359,46.94,29,100,4.21
354,Burlington,US,2023-02-19 08:37:42,39.8835,-74.6413,37.71,79,0,4.61
355,Baykit,RU,2023-02-19 08:37:43,61.67,96.37,12.29,97,100,2.39
356,Mwinilunga,ZM,2023-02-19 08:37:44,-11.7358,24.4293,71.67,81,99,7.94
357,Vaitape,PF,2023-02-19 08:37:44,-16.5167,-151.75,82.08,70,6,8.41
358,Juneau,US,2023-02-19 08:37:44,58.3019,-134.4197,39.22,97,100,10.36
359,Ponta Delgada,PT,2023-02-19 08:37:45,37.7333,-25.6667,56.12,82,20,6.91
360,Canton,CN,2023-02-19 08:37:45,23.1167,113.25,78.75,45,96,15.93
361,Ahipara,NZ,2023-02-19 08:37:46,-35.1667,173.1667,62.94,88,16,3.0
362,Juan De Acosta,CO,2023-02-19 08:37:46,10.8281,-75.0334,76.59,79,11,13.35
363,Mlonggo,ID,2023-02-19 08:37:47,-6.5333,110.7,82.08,79,25,11.97
364,Namibe,AO,2023-02-19 08:37:47,-15.1961,12.1522,73.38,61,100,8.25
365,Sibu,MY,2023-02-19 08:37:47,2.3,111.8167,84.51,79,40,9.22
366,Capoterra,IT,2023-02-19 08:37:48,39.1763,8.9718,58.78,88,0,4.61
367,Inuvik,CA,2023-02-19 08:37:49,68.3499,-133.7218,-12.14,77,75,4.61
368,Doha,QA,2023-02-19 08:37:49,25.2867,51.5333,69.69,49,0,19.57
369,Waipawa,NZ,2023-02-19 08:37:50,-41.4122,175.5153,57.78,84,27,6.11
370,Nushki,PK,2023-02-19 08:37:50,29.5542,66.0215,73.15,19,100,6.17
371,Lakes Entrance,AU,2023-02-19 08:37:51,-37.8811,147.981,64.98,83,0,6.8
372,Srednekolymsk,RU,2023-02-19 08:37:51,67.45,153.6833,-29.87,96,100,4.45
373,Majagual,CO,2023-02-19 08:37:52,8.5389,-74.6204,69.53,88,73,1.97
374,Thinadhoo,MV,2023-02-19 08:37:52,0.5333,72.9333,81.52,75,97,8.52
375,Rafai,CF,2023-02-19 08:37:52,4.95,23.9167,94.21,13,88,6.53
376,Whitehorse,CA,2023-02-19 08:37:53,60.7161,-135.0538,23.77,93,100,5.75
377,Lubango,AO,2023-02-19 08:37:53,-14.9172,13.4925,74.08,22,69,7.47
378,Nzega,RW,2023-02-19 08:37:54,-2.479,29.5564,71.82,46,86,6.89
379,Lokosovo,RU,2023-02-19 08:37:54,61.1333,74.8167,16.57,89,100,1.86
380,Plettenberg Bay,ZA,2023-02-19 08:37:54,-34.0527,23.3716,73.49,64,48,6.53
381,Lajeado,BR,2023-02-19 08:36:11,-29.4669,-51.9614,51.42,91,0,2.91
382,Bure,ET,2023-02-19 08:37:55,10.7,37.0667,78.37,18,3,5.39
383,Puerto Penasco,MX,2023-02-19 08:37:55,31.3167,-113.5333,58.82,44,85,1.88
384,Port Lincoln,AU,2023-02-19 08:37:56,-34.7333,135.8667,71.94,60,0,6.76
385,Roebourne,AU,2023-02-19 08:37:56,-20.7833,117.1333,96.39,39,13,16.2
386,Rocha,UY,2023-02-19 08:37:57,-34.4833,-54.3333,51.1,64,0,4.88
387,Tonj,SS,2023-02-19 08:37:57,7.2737,28.6822,91.49,13,61,9.22
388,Udachnyy,RU,2023-02-19 08:37:57,66.4167,112.4,-1.55,70,79,4.5
389,Rio Grande,BR,2023-02-19 08:37:58,-32.035,-52.0986,63.14,59,6,6.53
390,Mayo,US,2023-02-19 08:35:56,38.8876,-76.5119,41.0,73,0,6.91
391,San Alberto,CO,2023-02-19 08:37:58,7.7611,-73.3922,73.04,64,99,4.14
392,Izumo,JP,2023-02-19 08:37:59,35.3667,132.7667,49.95,66,75,16.11
393,Rudnichnyy,RU,2023-02-19 08:37:59,59.617,52.4703,13.5,87,93,5.86
394,Matagami,CA,2023-02-19 08:38:00,49.7502,-77.6328,-9.29,84,100,3.44
395,Lata,PT,2023-02-19 08:38:00,40.1629,-8.3327,54.23,72,21,3.24
396,Nisia Floresta,BR,2023-02-19 08:36:34,-6.0911,-35.2086,77.38,79,30,4.83
397,Ajaccio,FR,2023-02-19 08:38:01,42.0,8.9167,50.05,87,0,5.75
398,Tabat,ID,2023-02-19 08:38:01,-2.635,115.2274,81.14,83,100,2.68
399,Grindavik,IS,2023-02-19 08:38:02,63.8424,-22.4338,36.07,93,100,20.71
400,Puerto Madryn,AR,2023-02-19 08:38:03,-42.7692,-65.0385,66.27,39,78,20.38
401,Yerbogachen,RU,2023-02-19 08:38:03,61.2767,108.0108,4.86,93,100,10.31
402,Purranque,CL,2023-02-19 08:39:04,-40.9167,-73.1667,49.28,96,79,1.21
403,Ranong,TH,2023-02-19 08:39:04,9.9658,98.6348,91.33,60,75,3.67
404,Sann,PK,2023-02-19 08:39:05,26.0418,68.1378,87.71,4,3,10.85
405,Sangar,RU,2023-02-19 08:39:05,63.9242,127.4739,-23.08,100,100,2.8
406,Alta,NO,2023-02-19 08:39:06,69.9689,23.2717,25.86,83,75,3.44
407,Mahanoro,MG,2023-02-19 08:39:06,-19.9,48.8,84.92,59,62,8.55
408,Alofi,NU,2023-02-19 08:39:07,-19.0595,-169.9187,78.69,89,83,6.91
409,Kutum,SD,2023-02-19 08:39:07,14.2,24.6667,69.87,13,0,10.78
410,Leshukonskoye,RU,2023-02-19 08:39:08,64.8989,45.7622,12.07,92,55,6.87
411,Murgab,TM,2023-02-19 08:39:08,37.4966,61.9714,57.07,51,0,13.8
412,Bundaberg,AU,2023-02-19 08:39:09,-24.85,152.35,74.21,90,99,3.0
413,Yarada,IN,2023-02-19 08:39:10,17.65,83.2667,86.32,58,40,4.61
414,Namatanai,PG,2023-02-19 08:39:10,-3.6667,152.4333,80.28,81,100,2.86
415,Kaura Namoda,NG,2023-02-19 08:39:11,12.5898,6.5779,75.2,11,12,21.9
416,Akdepe,TM,2023-02-19 08:39:12,42.0551,59.3788,51.89,43,12,18.21
417,Shakawe,BW,2023-02-19 08:39:12,-18.3667,21.85,88.3,23,87,8.52
418,Cabudare,VE,2023-02-19 08:39:13,10.0289,-69.0894,64.65,93,12,4.25
419,Puerto Escondido,MX,2023-02-19 08:39:13,15.85,-97.0667,75.31,61,5,5.32
420,Bathsheba,BB,2023-02-19 08:39:14,13.2167,-59.5167,74.01,94,75,16.11
421,Dawei,MM,2023-02-19 08:39:14,14.0833,98.2,86.99,47,43,7.96
422,Oswego,US,2023-02-19 08:39:15,43.4501,-76.1497,33.53,87,100,3.0
423,Henties Bay,NA,2023-02-19 08:39:15,-22.116,14.2845,67.73,70,64,7.61
424,Jutai,BR,2023-02-19 08:39:16,-5.1833,-68.9,72.12,100,100,1.21
425,Teya,RU,2023-02-19 08:39:17,60.3778,92.6267,23.0,89,100,5.39
426,Chumikan,RU,2023-02-19 08:39:18,54.7183,135.315,-0.35,93,84,6.93
427,Trois-Rivieres,CA,2023-02-19 08:39:18,46.3501,-72.5491,28.29,84,75,6.91
428,Mokolo,CM,2023-02-19 08:39:19,10.7398,13.8019,75.25,12,2,9.33
429,Ust-Nera,RU,2023-02-19 08:39:20,64.5667,143.2,-36.76,98,35,2.17
430,Tezu,IN,2023-02-19 08:39:20,27.9167,96.1667,85.51,23,2,2.93
431,Okha,RU,2023-02-19 08:39:21,53.5739,142.9478,-16.4,100,27,4.5
432,Narsaq,GL,2023-02-19 08:39:21,60.9167,-46.05,26.82,87,99,12.53
433,Ballitoville,ZA,2023-02-19 08:35:40,-29.539,31.2144,78.94,69,40,4.61
434,Quelimane,MZ,2023-02-19 08:39:22,-17.8786,36.8883,89.56,54,99,6.89
435,Blacksburg,US,2023-02-19 08:39:23,37.2296,-80.4139,38.17,73,0,0.0
436,High Level,CA,2023-02-19 08:39:24,58.5169,-117.136,-0.29,71,100,5.75
437,Esmeraldas,BR,2023-02-19 08:39:25,-19.7625,-44.3139,68.31,97,100,4.54
438,Hambantota,LK,2023-02-19 08:39:25,6.1241,81.1185,77.34,100,40,8.05
439,Elko,US,2023-02-19 08:39:26,41.0002,-115.5012,18.05,86,73,2.51
440,Klaksvik,FO,2023-02-19 08:39:27,62.2266,-6.589,43.72,95,100,19.19
441,Macon,US,2023-02-19 08:39:27,39.8667,-88.9668,42.87,61,100,20.71
442,Puerto Leguizamo,CO,2023-02-19 08:39:28,-0.1934,-74.7819,69.33,76,11,1.39
443,Shubarkuduk,KZ,2023-02-19 08:39:28,49.1447,56.4872,26.1,93,100,16.84
444,Flagstaff,US,2023-02-19 08:39:29,35.1981,-111.6513,37.06,71,0,5.75
445,Gadung,PH,2023-02-19 08:39:30,6.8025,124.02,82.35,78,65,7.05
446,Southampton,GB,2023-02-19 08:39:30,50.904,-1.4043,46.85,88,0,4.61
447,Noumea,NC,2023-02-19 08:40:31,-22.2763,166.4572,75.18,74,4,11.39
448,Ossora,RU,2023-02-19 08:40:31,59.2353,163.0719,-5.19,87,100,4.83
449,Hasaki,JP,2023-02-19 08:39:20,35.7333,140.8333,61.2,65,100,8.7
450,Male,MV,2023-02-19 08:39:12,4.1748,73.5089,89.55,58,20,13.8
451,Funes,AR,2023-02-19 08:40:33,-32.9157,-60.81,54.82,78,0,5.75
452,Lima,PE,2023-02-19 08:39:43,-12.0432,-77.0282,71.85,88,0,8.05
453,Aksarka,RU,2023-02-19 08:40:34,66.5606,67.7975,4.05,91,56,9.01
454,Visnes,NO,2023-02-19 08:40:34,59.3556,5.2242,43.21,81,75,19.57
455,Sept-Iles,CA,2023-02-19 08:40:35,50.2001,-66.3821,10.4,84,40,8.05
456,Manggar,ID,2023-02-19 08:40:35,-2.8833,108.2667,85.1,67,99,11.81
457,Palanga,LT,2023-02-19 08:40:36,55.9175,21.0686,37.42,65,0,8.05
458,Montevideo,UY,2023-02-19 08:37:48,-34.8335,-56.1674,57.51,50,0,5.99
459,Tiznit,MA,2023-02-19 08:40:36,29.5833,-9.5,58.82,38,0,9.04
460,Diamantino,BR,2023-02-19 08:40:37,-14.4086,-56.4461,68.86,99,100,4.36
461,Praia Da Vitoria,PT,2023-02-19 08:40:38,38.7333,-27.0667,55.76,94,75,8.68
462,Jacareacanga,BR,2023-02-19 08:40:38,-6.2222,-57.7528,70.41,99,100,1.41
463,Payo,ID,2023-02-19 08:40:39,-3.7508,103.6372,84.72,74,95,3.89
464,Nchelenge,ZM,2023-02-19 08:40:40,-9.3451,28.734,72.77,84,100,2.46
465,Aracoiaba Da Serra,BR,2023-02-19 08:40:40,-23.5053,-47.6142,62.55,89,100,13.96
466,Grand Gaube,MU,2023-02-19 08:40:41,-20.0064,57.6608,86.38,67,95,10.0
467,Marau,BR,2023-02-19 08:40:42,-28.4492,-52.2,44.42,80,0,5.06
468,Kadoma,JP,2023-02-19 08:40:42,34.7333,135.5833,53.65,79,75,11.5
469,Dolores,AR,2023-02-19 08:40:43,-36.3132,-57.6792,48.9,42,0,8.16
470,Waitati,NZ,2023-02-19 08:40:43,-45.75,170.5667,61.81,83,89,5.28
471,Berdigestyakh,RU,2023-02-19 08:40:44,62.0989,126.6992,-8.05,97,100,4.68
472,Huasahuasi,PE,2023-02-19 08:40:44,-11.3167,-75.6167,40.75,89,100,0.81
473,Tsiroanomandidy,MG,2023-02-19 08:40:45,-18.7667,46.0333,86.14,58,16,0.85
474,Presidencia Roque Saenz Pena,AR,2023-02-19 08:40:46,-26.7852,-60.4388,59.76,37,100,4.79
475,Derventa,BA,2023-02-19 08:40:46,44.9772,17.9103,44.35,63,72,6.02
476,Zeya,RU,2023-02-19 08:40:47,53.75,127.2667,0.82,94,91,5.12
477,Berlevag,NO,2023-02-19 08:40:48,70.8578,29.0864,30.2,80,100,9.22
478,Lohja,FI,2023-02-19 08:40:48,60.2486,24.0653,31.17,100,100,8.46
479,Kudahuvadhoo,MV,2023-02-19 08:40:48,2.6708,72.8944,80.38,78,99,10.09
480,Pistoia,IT,2023-02-19 08:40:49,43.9667,10.8333,46.85,90,100,4.54
481,Baghdad,IQ,2023-02-19 08:37:09,33.3406,44.4009,57.11,35,0,3.44
482,Antalaha,MG,2023-02-19 08:40:50,-14.9003,50.2788,84.97,55,52,11.05
483,Kirakira,SB,2023-02-19 08:40:50,-10.4544,161.9205,80.2,81,88,3.13
484,Sur,OM,2023-02-19 08:38:38,22.5667,59.5289,79.52,58,19,11.45
485,Dicabisagan,PH,2023-02-19 08:40:51,17.0818,122.4157,74.73,96,100,3.33
486,Okoneshnikovo,RU,2023-02-19 08:40:51,54.8377,75.0834,10.13,92,71,8.1
487,Vestmanna,FO,2023-02-19 08:40:51,62.1564,-7.1664,41.92,93,100,13.8
488,Zhaotong,CN,2023-02-19 08:40:52,27.3167,103.7167,56.61,45,36,5.12
489,Skagen,DK,2023-02-19 08:40:52,57.7209,10.5839,40.55,70,10,24.4
490,Tautira,PF,2023-02-19 08:40:53,-17.7333,-149.15,81.41,74,50,6.38
491,Roald,NO,2023-02-19 08:40:53,62.5833,6.1333,35.76,80,40,9.22
492,Oyama,JP,2023-02-19 08:40:54,36.3,139.8,56.75,58,73,6.13
493,Mahdasht,IR,2023-02-19 08:40:54,35.7299,50.8111,52.02,39,0,13.8
494,Nome,US,2023-02-19 08:40:55,64.5011,-165.4064,1.47,92,100,0.0
495,Abu Samrah,SY,2023-02-19 08:41:55,35.3029,37.1841,53.33,40,1,2.51
496,Vuktyl,RU,2023-02-19 08:41:55,63.8567,57.3094,12.24,89,95,1.59
497,Nishihara,JP,2023-02-19 08:41:56,26.1842,127.7558,71.26,68,75,14.97
498,Tura,IN,2023-02-19 08:41:56,25.5198,90.2201,84.42,25,1,5.84
499,Flin Flon,CA,2023-02-19 08:41:57,54.7682,-101.865,-32.13,100,100,3.83
500,Port Augusta,AU,2023-02-19 08:41:57,-32.5,137.7667,83.57,30,0,16.24
501,San Patricio,US,2023-02-19 08:41:58,28.017,-97.5169,55.26,92,78,4.05
502,Cedar City,US,2023-02-19 08:41:58,37.6775,-113.0619,33.4,54,0,3.44
503,Demmin,DE,2023-02-19 08:41:58,53.9076,13.0314,39.58,72,100,14.65
504,Lima Duarte,BR,2023-02-19 08:41:59,-21.8425,-43.7931,67.41,98,99,1.63
505,Vila Velha,BR,2023-02-19 08:41:59,-20.3297,-40.2925,75.94,92,40,2.3
506,Moerai,PF,2023-02-19 08:42:00,-22.4333,-151.3333,81.05,72,86,5.53
507,Bamako,ML,2023-02-19 08:42:00,12.65,-8.0,77.41,19,73,8.05
508,Zarand,IR,2023-02-19 08:42:00,30.8127,56.564,58.37,28,57,6.04
509,Liebenburg,DE,2023-02-19 08:42:01,52.0218,10.4317,43.59,86,100,4.65
510,Cortez,US,2023-02-19 08:42:01,37.3489,-108.5859,24.03,86,0,4.61
511,San Rafael,AR,2023-02-19 08:42:03,-34.6177,-68.3301,57.36,33,13,6.91
512,Tukrah,LY,2023-02-19 08:42:03,32.5341,20.5791,59.88,63,54,9.62
513,Mimongo,GA,2023-02-19 08:42:04,-1.6195,11.6068,80.2,71,100,3.65
514,Itarema,BR,2023-02-19 08:42:04,-2.9248,-39.9167,75.65,90,98,7.61
515,Bowen,AU,2023-02-19 08:42:05,-20.0167,148.2333,80.11,64,67,14.83
516,Amapa,BR,2023-02-19 08:42:06,1.0,-52.0,71.29,99,100,2.08
517,Borazjan,IR,2023-02-19 08:42:06,29.2666,51.2159,61.14,46,23,6.2
518,Hays,US,2023-02-19 08:42:07,30.0502,-98.0336,49.96,84,100,4.0
519,Muravlenko,RU,2023-02-19 08:42:08,63.7898,74.523,9.43,85,100,2.93
520,Ostersund,SE,2023-02-19 08:42:08,63.1792,14.6357,28.62,80,20,20.71
521,Lavrentiya,RU,2023-02-19 08:42:09,65.5833,-171.0,-19.23,93,29,5.55
522,Trelew,AR,2023-02-19 08:41:14,-43.249,-65.3051,64.42,34,45,21.97
523,Mackenzie,CA,2023-02-19 08:42:10,55.2999,-123.1698,32.22,93,100,5.75
524,Cocorit,MX,2023-02-19 08:42:10,27.5833,-109.9667,65.52,35,100,0.2
525,Alakurtti,RU,2023-02-19 08:42:11,66.9672,30.3491,20.23,95,100,7.45
526,Pangnirtung,CA,2023-02-19 08:42:12,66.1451,-65.7125,-40.11,98,100,2.39
527,Shestakovo,RU,2023-02-19 08:42:12,56.4915,103.96,10.63,87,68,3.65
528,Lakeway,US,2023-02-19 08:42:13,30.3638,-97.9796,50.86,80,0,9.22
529,Pelym,RU,2023-02-19 08:42:14,61.0108,61.9978,11.14,90,100,2.48
530,Uberaba,BR,2023-02-19 08:42:15,-19.7483,-47.9319,68.58,100,100,9.22
531,Miri,MY,2023-02-19 08:42:15,4.4148,114.0089,86.14,74,40,8.05
532,Qinzhou,CN,2023-02-19 08:42:16,21.95,108.6167,71.8,50,93,16.22
533,Sacramento,US,2023-02-19 08:40:39,38.4666,-121.3177,48.63,74,0,4.61
534,Ixtapa,MX,2023-02-19 08:42:17,20.7,-105.2,69.22,86,0,2.53
535,Ketchikan,US,2023-02-19 08:42:18,55.3422,-131.6461,39.18,93,100,4.61
536,Nanga Eboko,CM,2023-02-19 08:42:18,4.6833,12.3667,86.23,17,49,3.91
537,Davila,PH,2023-02-19 08:42:19,18.4726,120.5763,78.78,91,100,23.62
538,Vila Franca Do Campo,PT,2023-02-19 08:42:19,37.7167,-25.4333,55.81,80,26,6.17
539,Tiarei,PF,2023-02-19 08:42:20,-17.5333,-149.3333,80.62,75,22,7.43
540,Santo Antonio Do Ica,BR,2023-02-19 08:42:20,-3.1022,-67.9397,72.66,99,100,0.67
541,Sao Gabriel Da Cachoeira,BR,2023-02-19 08:43:21,-0.1303,-67.0892,71.08,99,100,0.87
542,Mastic Beach,US,2023-02-19 08:43:21,40.7668,-72.8521,40.01,69,0,8.01
543,Gari,RU,2023-02-19 08:43:22,59.4307,62.3497,12.27,85,100,2.15
544,Atlantic Beach,US,2023-02-19 08:41:06,30.3344,-81.3987,60.82,87,20,13.8
545,Mansa,IN,2023-02-19 08:43:23,29.9833,75.3833,92.16,9,47,4.32
546,Bousso,TD,2023-02-19 08:43:23,10.4795,16.7117,87.19,10,7,9.22
547,Bardiyah,LY,2023-02-19 08:43:24,31.7561,25.0865,59.31,57,93,7.2
548,Turner,US,2023-02-19 08:41:23,44.2565,-70.2562,26.51,94,18,1.95
549,Makat,KZ,2023-02-19 08:43:25,47.6469,53.3463,33.03,100,100,20.69
550,Arman,RU,2023-02-19 08:43:25,59.7,150.1667,-13.97,84,1,8.68
551,Raymondville,US,2023-02-19 08:39:42,26.4815,-97.7831,55.51,91,1,6.31
552,Progreso,MX,2023-02-19 08:43:26,21.2833,-89.6667,75.31,85,58,14.07
553,Macamic,CA,2023-02-19 08:43:27,48.7502,-78.9996,9.68,96,100,7.52
554,Tulun,RU,2023-02-19 08:43:27,54.5611,100.5792,19.08,90,100,6.04
555,Dubrovnik,HR,2023-02-19 08:43:28,42.6481,18.0922,53.24,71,75,4.61
556,Cumra,TR,2023-02-19 08:43:28,37.5732,32.7745,33.94,51,9,2.89
557,Kjollefjord,NO,2023-02-19 08:43:29,70.9457,27.3465,33.85,80,100,4.61
558,Banyo,CM,2023-02-19 08:43:29,6.75,11.8167,85.12,14,6,7.72
559,Aranos,NA,2023-02-19 08:43:30,-24.1333,19.1167,88.88,29,10,13.47
560,Barguzin,RU,2023-02-19 08:43:31,53.6167,109.6167,8.71,89,98,4.63
561,Tabuk,PH,2023-02-19 08:43:31,17.4189,121.4443,72.23,97,100,10.49
562,Biak,ID,2023-02-19 08:43:32,-0.9131,122.8766,81.9,78,100,1.43
563,Yinchuan,CN,2023-02-19 08:43:32,38.4681,106.2731,38.53,12,1,3.69
564,Chimore,BO,2023-02-19 08:43:33,-16.9833,-65.1333,64.31,96,100,0.87
565,Plaster Rock,CA,2023-02-19 08:43:33,46.9065,-67.39,16.32,99,78,3.38
566,Stutterheim,ZA,2023-02-19 08:43:33,-32.5708,27.424,77.81,53,3,5.3
567,Luba,GQ,2023-02-19 08:43:34,3.4568,8.5547,84.09,79,32,5.32
568,Amahai,ID,2023-02-19 08:43:34,-3.3333,128.9167,80.02,81,100,0.49
569,Klyuchi,RU,2023-02-19 08:43:35,52.2667,79.1667,16.75,84,100,3.11
570,Perdoes,BR,2023-02-19 08:43:35,-21.0908,-45.0914,64.69,97,100,3.6
571,Itamaraju,BR,2023-02-19 08:43:36,-17.0392,-39.5311,70.97,95,87,1.81
572,Karasjok,NO,2023-02-19 08:43:36,69.4719,25.5112,22.68,95,100,4.07
573,Dongzhen,CN,2023-02-19 08:43:37,22.3797,110.9389,76.24,51,100,10.98
574,Krasnokholm,RU,2023-02-19 08:43:37,51.5979,54.1567,14.88,90,100,11.99
575,Tecolutla,MX,2023-02-19 08:43:38,20.4833,-97.0167,62.49,67,100,7.63
576,Jesup,US,2023-02-19 08:41:28,31.6074,-81.8854,50.72,71,100,4.61
577,Domanivka,UA,2023-02-19 08:43:38,47.6319,30.9885,41.81,67,96,14.34
578,Iskateley,RU,2023-02-19 08:43:39,67.6803,53.1512,14.41,87,100,11.05
579,Makakilo City,US,2023-02-19 08:43:40,21.3469,-158.0858,71.92,84,40,5.75
580,Bodden Town,KY,2023-02-19 08:43:40,19.2833,-81.25,78.93,92,2,5.01
581,Aykino,RU,2023-02-19 08:43:41,62.2248,49.9922,12.27,91,100,4.27
582,Dingle,PH,2023-02-19 08:43:41,10.9995,122.6711,76.57,91,98,5.53
583,Peniche,PT,2023-02-19 08:43:42,39.3558,-9.3811,59.45,60,7,9.69
584,Mandalgovi,MN,2023-02-19 08:43:42,45.7625,106.2708,27.14,32,0,8.66
585,Kununurra,AU,2023-02-19 08:43:42,-15.7667,128.7333,85.98,74,40,9.22
586,Lagoa,PT,2023-02-19 08:43:43,39.05,-27.9833,56.8,79,13,8.08
587,Oktyabrskoye,RU,2023-02-19 08:43:43,43.0645,44.7417,37.54,75,100,11.18
588,Sarangani,PH,2023-02-19 08:43:44,5.4033,125.4636,82.31,77,100,9.28
589,Tuy Hoa,VN,2023-02-19 08:42:23,13.0833,109.3,75.74,75,71,13.89
590,Raudeberg,NO,2023-02-19 08:44:44,61.9875,5.1352,31.87,72,95,5.75
591,Suchitlan,MX,2023-02-19 08:44:45,19.3667,-103.7167,62.28,60,0,3.78
